timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1788516007540,1647,Checkout,200,OK,Thread Group 1-8,text,true,,1442,189,8,8,https://example.com/checkout,1153,0,26
1788516007675,224,Logout,200,OK,Thread Group 1-8,text,true,,1742,92,8,8,https://example.com/logout,157,0,34
1788516008000,370,Login,200,OK,Thread Group 1-9,text,true,,2306,205,9,9,https://example.com/login,259,0,10
1788516008135,3188,Search Products,200,OK,Thread Group 1-9,text,true,,2947,91,9,9,https://example.com/search-products,2232,0,24
1788516008270,565,View Product,200,OK,Thread Group 1-9,text,true,,2067,147,9,9,https://example.com/view-product,396,0,31
1788516008405,792,Add to Cart,200,OK,Thread Group 1-9,text,true,,1108,117,9,9,https://example.com/add-to-cart,554,0,11
1788516008540,1414,Checkout,200,OK,Thread Group 1-9,text,true,,2622,80,9,9,https://example.com/checkout,990,0,40
1788516008675,352,Logout,500,Synthetic server error,Thread Group 1-9,text,false,Synthetic failure,760,138,9,9,https://example.com/logout,246,0,41
1788516009000,397,Login,200,OK,Thread Group 1-10,text,true,,2374,139,10,10,https://example.com/login,278,0,15
1788516009135,3011,Search Products,200,OK,Thread Group 1-10,text,true,,2352,200,10,10,https://example.com/search-products,2108,0,13
1788516009270,1209,View Product,200,OK,Thread Group 1-10,text,true,,2569,82,10,10,https://example.com/view-product,846,0,31
1788516009405,1103,Add to Cart,200,OK,Thread Group 1-10,text,true,,949,138,10,10,https://example.com/add-to-cart,772,0,48
1788516009540,1559,Checkout,200,OK,Thread Group 1-10,text,true,,2113,224,10,10,https://example.com/checkout,1091,0,37
1788516009675,291,Logout,200,OK,Thread Group 1-10,text,true,,2742,214,10,10,https://example.com/logout,204,0,50
1788516010000,904,Login,200,OK,Thread Group 1-11,text,true,,2814,163,11,11,https://example.com/login,633,0,38
1788516010135,4328,Search Products,200,OK,Thread Group 1-11,text,true,,1000,223,11,11,https://example.com/search-products,3030,0,28
1788516010270,1100,View Product,200,OK,Thread Group 1-11,text,true,,2354,170,11,11,https://example.com/view-product,770,0,41
1788516010405,832,Add to Cart,200,OK,Thread Group 1-11,text,true,,2270,112,11,11,https://example.com/add-to-cart,582,0,28
1788516010540,994,Checkout,200,OK,Thread Group 1-11,text,true,,1800,163,11,11,https://example.com/checkout,696,0,49
1788516010675,242,Logout,200,OK,Thread Group 1-11,text,true,,2313,170,11,11,https://example.com/logout,169,0,10
1788516011000,460,Login,200,OK,Thread Group 1-12,text,true,,1800,154,12,12,https://example.com/login,322,0,16
1788516011135,2633,Search Products,200,OK,Thread Group 1-12,text,true,,1609,162,12,12,https://example.com/search-products,1843,0,37
1788516011270,1764,View Product,200,OK,Thread Group 1-12,text,true,,1583,239,12,12,https://example.com/view-product,1235,0,19
1788516011405,729,Add to Cart,200,OK,Thread Group 1-12,text,true,,948,228,12,12,https://example.com/add-to-cart,510,0,14
1788516011540,1547,Checkout,200,OK,Thread Group 1-12,text,true,,1272,234,12,12,https://example.com/checkout,1083,0,27
1788516011675,466,Logout,200,OK,Thread Group 1-12,text,true,,1349,149,12,12,https://example.com/logout,326,0,35
1788516012000,245,Login,200,OK,Thread Group 1-13,text,true,,2160,100,13,13,https://example.com/login,172,0,47
1788516012135,1979,Search Products,500,Synthetic server error,Thread Group 1-13,text,false,Synthetic failure,2730,234,13,13,https://example.com/search-products,1385,0,41
1788516012270,990,View Product,200,OK,Thread Group 1-13,text,true,,1166,104,13,13,https://example.com/view-product,693,0,28
1788516012405,746,Add to Cart,200,OK,Thread Group 1-13,text,true,,967,89,13,13,https://example.com/add-to-cart,522,0,33
1788516012540,1777,Checkout,200,OK,Thread Group 1-13,text,true,,876,135,13,13,https://example.com/checkout,1244,0,20
1788516012675,401,Logout,200,OK,Thread Group 1-13,text,true,,1907,125,13,13,https://example.com/logout,281,0,29
1788516013000,254,Login,200,OK,Thread Group 1-14,text,true,,1030,208,14,14,https://example.com/login,178,0,50
1788516013135,2122,Search Products,200,OK,Thread Group 1-14,text,true,,2246,138,14,14,https://example.com/search-products,1485,0,40
1788516013270,442,View Product,200,OK,Thread Group 1-14,text,true,,2501,223,14,14,https://example.com/view-product,309,0,30
1788516013405,1454,Add to Cart,200,OK,Thread Group 1-14,text,true,,2796,219,14,14,https://example.com/add-to-cart,1018,0,16
1788516013540,1152,Checkout,200,OK,Thread Group 1-14,text,true,,2582,111,14,14,https://example.com/checkout,806,0,43
1788516013675,288,Logout,200,OK,Thread Group 1-14,text,true,,1092,103,14,14,https://example.com/logout,202,0,19
1788516014000,449,Login,200,OK,Thread Group 1-15,text,true,,1143,163,15,15,https://example.com/login,314,0,10
1788516014135,1846,Search Products,200,OK,Thread Group 1-15,text,true,,2914,107,15,15,https://example.com/search-products,1292,0,39
1788516014270,576,View Product,200,OK,Thread Group 1-15,text,true,,2630,110,15,15,https://example.com/view-product,403,0,47
1788516014405,989,Add to Cart,200,OK,Thread Group 1-15,text,true,,2317,151,15,15,https://example.com/add-to-cart,692,0,21
1788516014540,1736,Checkout,200,OK,Thread Group 1-15,text,true,,1408,83,15,15,https://example.com/checkout,1215,0,31
1788516014675,400,Logout,200,OK,Thread Group 1-15,text,true,,2759,219,15,15,https://example.com/logout,280,0,10
1788516015000,588,Login,200,OK,Thread Group 1-16,text,true,,2912,83,16,16,https://example.com/login,412,0,11
1788516015135,2291,Search Products,200,OK,Thread Group 1-16,text,true,,2682,154,16,16,https://example.com/search-products,1604,0,22
1788516015270,628,View Product,200,OK,Thread Group 1-16,text,true,,795,184,16,16,https://example.com/view-product,440,0,44
1788516015405,873,Add to Cart,200,OK,Thread Group 1-16,text,true,,1290,95,16,16,https://example.com/add-to-cart,611,0,49
1788516015540,953,Checkout,200,OK,Thread Group 1-16,text,true,,1212,121,16,16,https://example.com/checkout,667,0,48
1788516015675,419,Logout,200,OK,Thread Group 1-16,text,true,,2746,82,16,16,https://example.com/logout,293,0,10
1788516016000,663,Login,200,OK,Thread Group 1-17,text,true,,768,170,17,17,https://example.com/login,464,0,47
1788516016135,3406,Search Products,200,OK,Thread Group 1-17,text,true,,2242,112,17,17,https://example.com/search-products,2384,0,29
1788516016270,763,View Product,200,OK,Thread Group 1-17,text,true,,1688,95,17,17,https://example.com/view-product,534,0,25
1788516016405,917,Add to Cart,200,OK,Thread Group 1-17,text,true,,2665,216,17,17,https://example.com/add-to-cart,642,0,20
1788516016540,1292,Checkout,200,OK,Thread Group 1-17,text,true,,1284,138,17,17,https://example.com/checkout,904,0,10
1788516016675,311,Logout,200,OK,Thread Group 1-17,text,true,,2993,211,17,17,https://example.com/logout,218,0,44
1788516017000,608,Login,200,OK,Thread Group 1-18,text,true,,1506,219,18,18,https://example.com/login,426,0,43
1788516017135,2210,Search Products,200,OK,Thread Group 1-18,text,true,,1952,141,18,18,https://example.com/search-products,1547,0,15
1788516017270,1423,View Product,200,OK,Thread Group 1-18,text,true,,2803,115,18,18,https://example.com/view-product,996,0,25
1788516017405,1168,Add to Cart,200,OK,Thread Group 1-18,text,true,,2552,156,18,18,https://example.com/add-to-cart,818,0,25
1788516017540,1975,Checkout,200,OK,Thread Group 1-18,text,true,,1460,173,18,18,https://example.com/checkout,1382,0,24
1788516017675,272,Logout,200,OK,Thread Group 1-18,text,true,,2236,180,18,18,https://example.com/logout,190,0,49
1788516018000,508,Login,200,OK,Thread Group 1-19,text,true,,1068,109,19,19,https://example.com/login,356,0,37
1788516018135,2818,Search Products,200,OK,Thread Group 1-19,text,true,,2517,179,19,19,https://example.com/search-products,1973,0,13
1788516018270,1217,View Product,200,OK,Thread Group 1-19,text,true,,1449,231,19,19,https://example.com/view-product,852,0,14
1788516018405,1301,Add to Cart,200,OK,Thread Group 1-19,text,true,,1756,159,19,19,https://example.com/add-to-cart,911,0,27
1788516018540,2467,Checkout,200,OK,Thread Group 1-19,text,true,,2743,207,19,19,https://example.com/checkout,1727,0,41
1788516018675,458,Logout,200,OK,Thread Group 1-19,text,true,,731,96,19,19,https://example.com/logout,321,0,48
1788516019000,334,Login,200,OK,Thread Group 1-20,text,true,,2733,113,20,20,https://example.com/login,234,0,39
1788516019135,3488,Search Products,200,OK,Thread Group 1-20,text,true,,1912,198,20,20,https://example.com/search-products,2442,0,31
1788516019270,549,View Product,200,OK,Thread Group 1-20,text,true,,1223,185,20,20,https://example.com/view-product,384,0,16
1788516019405,782,Add to Cart,200,OK,Thread Group 1-20,text,true,,2144,199,20,20,https://example.com/add-to-cart,547,0,34
1788516019540,1044,Checkout,200,OK,Thread Group 1-20,text,true,,886,194,20,20,https://example.com/checkout,731,0,48
1788516019675,389,Logout,200,OK,Thread Group 1-20,text,true,,773,232,20,20,https://example.com/logout,272,0,49
1788516020000,513,Login,200,OK,Thread Group 1-1,text,true,,2859,158,20,20,https://example.com/login,359,0,33
1788516020135,2533,Search Products,200,OK,Thread Group 1-1,text,true,,1655,211,20,20,https://example.com/search-products,1773,0,32
1788516020270,882,View Product,200,OK,Thread Group 1-1,text,true,,1999,120,20,20,https://example.com/view-product,617,0,12
1788516020405,1533,Add to Cart,200,OK,Thread Group 1-1,text,true,,2245,124,20,20,https://example.com/add-to-cart,1073,0,30
1788516020540,1470,Checkout,200,OK,Thread Group 1-1,text,true,,1334,158,20,20,https://example.com/checkout,1029,0,40
1788516020675,440,Logout,200,OK,Thread Group 1-1,text,true,,2483,142,20,20,https://example.com/logout,308,0,33
1788516021000,322,Login,200,OK,Thread Group 1-2,text,true,,2413,110,20,20,https://example.com/login,225,0,19
1788516021135,2971,Search Products,200,OK,Thread Group 1-2,text,true,,2081,103,20,20,https://example.com/search-products,2080,0,43
1788516021270,717,View Product,200,OK,Thread Group 1-2,text,true,,1334,150,20,20,https://example.com/view-product,502,0,46
1788516021405,606,Add to Cart,200,OK,Thread Group 1-2,text,true,,1817,108,20,20,https://example.com/add-to-cart,424,0,10
1788516021540,1191,Checkout,200,OK,Thread Group 1-2,text,true,,2936,236,20,20,https://example.com/checkout,834,0,15
1788516021675,554,Logout,200,OK,Thread Group 1-2,text,true,,2960,99,20,20,https://example.com/logout,388,0,12
1788516022000,442,Login,200,OK,Thread Group 1-3,text,true,,2913,181,20,20,https://example.com/login,309,0,45
1788516022135,1766,Search Products,200,OK,Thread Group 1-3,text,true,,2883,185,20,20,https://example.com/search-products,1236,0,24
1788516022270,1017,View Product,200,OK,Thread Group 1-3,text,true,,2603,181,20,20,https://example.com/view-product,712,0,34
1788516022405,477,Add to Cart,200,OK,Thread Group 1-3,text,true,,1185,103,20,20,https://example.com/add-to-cart,334,0,25
1788516022540,1502,Checkout,200,OK,Thread Group 1-3,text,true,,861,200,20,20,https://example.com/checkout,1051,0,39
1788516022675,464,Logout,200,OK,Thread Group 1-3,text,true,,2334,169,20,20,https://example.com/logout,325,0,37
1788516023000,732,Login,200,OK,Thread Group 1-4,text,true,,2047,135,20,20,https://example.com/login,512,0,14
1788516023135,3013,Search Products,200,OK,Thread Group 1-4,text,true,,2917,239,20,20,https://example.com/search-products,2109,0,48
1788516023270,894,View Product,200,OK,Thread Group 1-4,text,true,,2968,90,20,20,https://example.com/view-product,626,0,25
1788516023405,744,Add to Cart,200,OK,Thread Group 1-4,text,true,,987,185,20,20,https://example.com/add-to-cart,521,0,39
1788516023540,1308,Checkout,200,OK,Thread Group 1-4,text,true,,741,179,20,20,https://example.com/checkout,916,0,41
1788516023675,188,Logout,200,OK,Thread Group 1-4,text,true,,916,129,20,20,https://example.com/logout,132,0,16
1788516024000,646,Login,200,OK,Thread Group 1-5,text,true,,2864,164,20,20,https://example.com/login,452,0,17
1788516024135,2271,Search Products,200,OK,Thread Group 1-5,text,true,,2627,197,20,20,https://example.com/search-products,1590,0,32
1788516024270,828,View Product,200,OK,Thread Group 1-5,text,true,,2753,168,20,20,https://example.com/view-product,580,0,42
1788516024405,1534,Add to Cart,200,OK,Thread Group 1-5,text,true,,1195,156,20,20,https://example.com/add-to-cart,1074,0,38
1788516024540,2320,Checkout,200,OK,Thread Group 1-5,text,true,,2626,220,20,20,https://example.com/checkout,1624,0,49
1788516024675,408,Logout,200,OK,Thread Group 1-5,text,true,,768,209,20,20,https://example.com/logout,286,0,37
1788516025000,701,Login,200,OK,Thread Group 1-6,text,true,,2119,238,20,20,https://example.com/login,491,0,39
1788516025135,3022,Search Products,200,OK,Thread Group 1-6,text,true,,1717,190,20,20,https://example.com/search-products,2115,0,31
1788516025270,724,View Product,200,OK,Thread Group 1-6,text,true,,868,195,20,20,https://example.com/view-product,507,0,36
1788516025405,1243,Add to Cart,200,OK,Thread Group 1-6,text,true,,1636,200,20,20,https://example.com/add-to-cart,870,0,50
1788516025540,1921,Checkout,200,OK,Thread Group 1-6,text,true,,2720,179,20,20,https://example.com/checkout,1345,0,12
1788516025675,268,Logout,200,OK,Thread Group 1-6,text,true,,1614,157,20,20,https://example.com/logout,188,0,13
1788516026000,290,Login,200,OK,Thread Group 1-7,text,true,,1200,83,20,20,https://example.com/login,203,0,20
1788516026135,1132,Search Products,200,OK,Thread Group 1-7,text,true,,1920,222,20,20,https://example.com/search-products,792,0,19
1788516026270,571,View Product,200,OK,Thread Group 1-7,text,true,,1119,222,20,20,https://example.com/view-product,400,0,31
1788516026405,1195,Add to Cart,200,OK,Thread Group 1-7,text,true,,2893,229,20,20,https://example.com/add-to-cart,836,0,12
1788516026540,857,Checkout,200,OK,Thread Group 1-7,text,true,,1734,187,20,20,https://example.com/checkout,600,0,20
1788516026675,387,Logout,200,OK,Thread Group 1-7,text,true,,1925,96,20,20,https://example.com/logout,271,0,30
1788516027000,340,Login,200,OK,Thread Group 1-8,text,true,,1809,196,20,20,https://example.com/login,238,0,46
1788516027135,3245,Search Products,200,OK,Thread Group 1-8,text,true,,1524,137,20,20,https://example.com/search-products,2272,0,26
1788516027270,1239,View Product,200,OK,Thread Group 1-8,text,true,,758,206,20,20,https://example.com/view-product,867,0,50
1788516027405,1224,Add to Cart,200,OK,Thread Group 1-8,text,true,,2421,116,20,20,https://example.com/add-to-cart,857,0,41
1788516027540,1400,Checkout,200,OK,Thread Group 1-8,text,true,,1507,236,20,20,https://example.com/checkout,980,0,29
1788516027675,373,Logout,200,OK,Thread Group 1-8,text,true,,2915,195,20,20,https://example.com/logout,261,0,35
1788516028000,529,Login,200,OK,Thread Group 1-9,text,true,,1986,199,20,20,https://example.com/login,370,0,30
1788516028135,1572,Search Products,200,OK,Thread Group 1-9,text,true,,2729,205,20,20,https://example.com/search-products,1100,0,36
1788516028270,1255,View Product,200,OK,Thread Group 1-9,text,true,,1649,90,20,20,https://example.com/view-product,878,0,48
1788516028405,1865,Add to Cart,200,OK,Thread Group 1-9,text,true,,908,161,20,20,https://example.com/add-to-cart,1306,0,14
1788516028540,1060,Checkout,200,OK,Thread Group 1-9,text,true,,1905,233,20,20,https://example.com/checkout,742,0,10
1788516028675,361,Logout,500,Synthetic server error,Thread Group 1-9,text,false,Synthetic failure,2774,151,20,20,https://example.com/logout,253,0,39
1788516029000,679,Login,200,OK,Thread Group 1-10,text,true,,2443,225,20,20,https://example.com/login,475,0,22
1788516029135,2954,Search Products,200,OK,Thread Group 1-10,text,true,,2394,152,20,20,https://example.com/search-products,2068,0,21
1788516029270,732,View Product,200,OK,Thread Group 1-10,text,true,,769,202,20,20,https://example.com/view-product,512,0,19
1788516029405,841,Add to Cart,200,OK,Thread Group 1-10,text,true,,1229,127,20,20,https://example.com/add-to-cart,589,0,47
1788516029540,1366,Checkout,500,Synthetic server error,Thread Group 1-10,text,false,Synthetic failure,952,111,20,20,https://example.com/checkout,956,0,38
1788516029675,372,Logout,200,OK,Thread Group 1-10,text,true,,930,112,20,20,https://example.com/logout,260,0,12
1788516030000,514,Login,200,OK,Thread Group 1-11,text,true,,970,148,20,20,https://example.com/login,360,0,50
1788516030135,2585,Search Products,200,OK,Thread Group 1-11,text,true,,1184,89,20,20,https://example.com/search-products,1809,0,30
1788516030270,1027,View Product,200,OK,Thread Group 1-11,text,true,,1265,225,20,20,https://example.com/view-product,719,0,29
1788516030405,1574,Add to Cart,200,OK,Thread Group 1-11,text,true,,2332,164,20,20,https://example.com/add-to-cart,1102,0,22
1788516030540,1684,Checkout,200,OK,Thread Group 1-11,text,true,,1942,221,20,20,https://example.com/checkout,1179,0,30
1788516030675,373,Logout,200,OK,Thread Group 1-11,text,true,,1021,166,20,20,https://example.com/logout,261,0,25
1788516031000,579,Login,200,OK,Thread Group 1-12,text,true,,894,93,20,20,https://example.com/login,405,0,16
1788516031135,1489,Search Products,200,OK,Thread Group 1-12,text,true,,1016,136,20,20,https://example.com/search-products,1042,0,17
1788516031270,563,View Product,200,OK,Thread Group 1-12,text,true,,1931,106,20,20,https://example.com/view-product,394,0,11
1788516031405,993,Add to Cart,200,OK,Thread Group 1-12,text,true,,1833,129,20,20,https://example.com/add-to-cart,695,0,16
1788516031540,1717,Checkout,200,OK,Thread Group 1-12,text,true,,2347,160,20,20,https://example.com/checkout,1202,0,34
1788516031675,464,Logout,200,OK,Thread Group 1-12,text,true,,2290,122,20,20,https://example.com/logout,325,0,33
1788516032000,324,Login,200,OK,Thread Group 1-13,text,true,,811,150,20,20,https://example.com/login,227,0,16
1788516032135,3009,Search Products,200,OK,Thread Group 1-13,text,true,,2119,240,20,20,https://example.com/search-products,2106,0,35
1788516032270,601,View Product,200,OK,Thread Group 1-13,text,true,,1486,175,20,20,https://example.com/view-product,421,0,45
1788516032405,750,Add to Cart,200,OK,Thread Group 1-13,text,true,,1259,142,20,20,https://example.com/add-to-cart,525,0,29
1788516032540,1123,Checkout,200,OK,Thread Group 1-13,text,true,,2551,219,20,20,https://example.com/checkout,786,0,25
1788516032675,404,Logout,200,OK,Thread Group 1-13,text,true,,2224,165,20,20,https://example.com/logout,283,0,46
1788516033000,620,Login,200,OK,Thread Group 1-14,text,true,,1559,118,20,20,https://example.com/login,434,0,21
1788516033135,1867,Search Products,200,OK,Thread Group 1-14,text,true,,970,215,20,20,https://example.com/search-products,1307,0,12
1788516033270,508,View Product,200,OK,Thread Group 1-14,text,true,,1558,97,20,20,https://example.com/view-product,356,0,32
1788516033405,1172,Add to Cart,200,OK,Thread Group 1-14,text,true,,1623,240,20,20,https://example.com/add-to-cart,820,0,47
1788516033540,633,Checkout,200,OK,Thread Group 1-14,text,true,,1805,186,20,20,https://example.com/checkout,443,0,35
1788516033675,272,Logout,200,OK,Thread Group 1-14,text,true,,1628,215,20,20,https://example.com/logout,190,0,44
1788516034000,867,Login,200,OK,Thread Group 1-15,text,true,,1014,235,20,20,https://example.com/login,607,0,39
1788516034135,2455,Search Products,200,OK,Thread Group 1-15,text,true,,1677,140,20,20,https://example.com/search-products,1718,0,10
1788516034270,546,View Product,200,OK,Thread Group 1-15,text,true,,2829,235,20,20,https://example.com/view-product,382,0,36
1788516034405,717,Add to Cart,200,OK,Thread Group 1-15,text,true,,2311,171,20,20,https://example.com/add-to-cart,502,0,47
1788516034540,1613,Checkout,200,OK,Thread Group 1-15,text,true,,1522,122,20,20,https://example.com/checkout,1129,0,46
1788516034675,306,Logout,200,OK,Thread Group 1-15,text,true,,1542,209,20,20,https://example.com/logout,214,0,48
1788516035000,392,Login,200,OK,Thread Group 1-16,text,true,,1785,195,20,20,https://example.com/login,274,0,33
1788516035135,2150,Search Products,200,OK,Thread Group 1-16,text,true,,2385,182,20,20,https://example.com/search-products,1505,0,42
1788516035270,767,View Product,200,OK,Thread Group 1-16,text,true,,794,221,20,20,https://example.com/view-product,537,0,13
1788516035405,1486,Add to Cart,200,OK,Thread Group 1-16,text,true,,2748,108,20,20,https://example.com/add-to-cart,1040,0,44
1788516035540,1245,Checkout,200,OK,Thread Group 1-16,text,true,,1241,109,20,20,https://example.com/checkout,872,0,25
1788516035675,438,Logout,200,OK,Thread Group 1-16,text,true,,2295,108,20,20,https://example.com/logout,307,0,41
1788516036000,440,Login,200,OK,Thread Group 1-17,text,true,,1162,217,20,20,https://example.com/login,308,0,19
1788516036135,2993,Search Products,500,Synthetic server error,Thread Group 1-17,text,false,Synthetic failure,1252,183,20,20,https://example.com/search-products,2095,0,50
1788516036270,843,View Product,200,OK,Thread Group 1-17,text,true,,1815,224,20,20,https://example.com/view-product,590,0,39
1788516036405,995,Add to Cart,200,OK,Thread Group 1-17,text,true,,2451,229,20,20,https://example.com/add-to-cart,696,0,17
1788516036540,1444,Checkout,200,OK,Thread Group 1-17,text,true,,2528,199,20,20,https://example.com/checkout,1011,0,17
1788516036675,358,Logout,200,OK,Thread Group 1-17,text,true,,1003,187,20,20,https://example.com/logout,251,0,50
1788516037000,570,Login,200,OK,Thread Group 1-18,text,true,,2013,179,20,20,https://example.com/login,399,0,48
1788516037135,3870,Search Products,200,OK,Thread Group 1-18,text,true,,1265,234,20,20,https://example.com/search-products,2709,0,30
1788516037270,526,View Product,200,OK,Thread Group 1-18,text,true,,2304,114,20,20,https://example.com/view-product,368,0,18
1788516037405,1360,Add to Cart,200,OK,Thread Group 1-18,text,true,,2313,156,20,20,https://example.com/add-to-cart,952,0,13
1788516037540,1247,Checkout,500,Synthetic server error,Thread Group 1-18,text,false,Synthetic failure,1232,211,20,20,https://example.com/checkout,873,0,12
1788516037675,402,Logout,200,OK,Thread Group 1-18,text,true,,973,230,20,20,https://example.com/logout,281,0,40
1788516038000,290,Login,200,OK,Thread Group 1-19,text,true,,2982,122,20,20,https://example.com/login,203,0,20
1788516038135,2540,Search Products,200,OK,Thread Group 1-19,text,true,,1567,240,20,20,https://example.com/search-products,1778,0,25
1788516038270,982,View Product,200,OK,Thread Group 1-19,text,true,,2460,169,20,20,https://example.com/view-product,687,0,11
1788516038405,1055,Add to Cart,200,OK,Thread Group 1-19,text,true,,1572,87,20,20,https://example.com/add-to-cart,738,0,40
1788516038540,887,Checkout,200,OK,Thread Group 1-19,text,true,,948,126,20,20,https://example.com/checkout,621,0,50
1788516038675,366,Logout,200,OK,Thread Group 1-19,text,true,,2671,209,20,20,https://example.com/logout,256,0,20
1788516039000,264,Login,200,OK,Thread Group 1-20,text,true,,1646,240,20,20,https://example.com/login,185,0,21
1788516039135,1934,Search Products,200,OK,Thread Group 1-20,text,true,,2951,236,20,20,https://example.com/search-products,1354,0,26
