timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1788861610540,4761,Checkout,500,Synthetic server error,Thread Group 1-11,text,false,Synthetic failure,1309,124,11,11,https://example.com/checkout,3333,0,22
1788861610675,1591,Logout,200,OK,Thread Group 1-11,text,true,,1467,90,11,11,https://example.com/logout,1114,0,28
1788861611000,1041,Login,200,OK,Thread Group 1-12,text,true,,2889,220,12,12,https://example.com/login,729,0,37
1788861611135,2306,Search Products,500,Synthetic server error,Thread Group 1-12,text,false,Synthetic failure,2942,154,12,12,https://example.com/search-products,1614,0,22
1788861611270,1302,View Product,200,OK,Thread Group 1-12,text,true,,1320,102,12,12,https://example.com/view-product,911,0,15
1788861611405,1955,Add to Cart,200,OK,Thread Group 1-12,text,true,,2287,202,12,12,https://example.com/add-to-cart,1368,0,18
1788861611540,3165,Checkout,200,OK,Thread Group 1-12,text,true,,2807,201,12,12,https://example.com/checkout,2216,0,37
1788861611675,873,Logout,500,Synthetic server error,Thread Group 1-12,text,false,Synthetic failure,2093,155,12,12,https://example.com/logout,611,0,43
1788861612000,2006,Login,200,OK,Thread Group 1-13,text,true,,928,143,13,13,https://example.com/login,1404,0,47
1788861612135,6777,Search Products,500,Synthetic server error,Thread Group 1-13,text,false,Synthetic failure,2360,230,13,13,https://example.com/search-products,4744,0,35
1788861612270,1518,View Product,200,OK,Thread Group 1-13,text,true,,1052,203,13,13,https://example.com/view-product,1063,0,19
1788861612405,3019,Add to Cart,200,OK,Thread Group 1-13,text,true,,1647,204,13,13,https://example.com/add-to-cart,2113,0,30
1788861612540,3451,Checkout,500,Synthetic server error,Thread Group 1-13,text,false,Synthetic failure,1956,236,13,13,https://example.com/checkout,2416,0,39
1788861612675,1088,Logout,200,OK,Thread Group 1-13,text,true,,2022,187,13,13,https://example.com/logout,762,0,16
1788861613000,1705,Login,200,OK,Thread Group 1-14,text,true,,2120,232,14,14,https://example.com/login,1194,0,38
1788861613135,1810,Search Products,200,OK,Thread Group 1-14,text,true,,1502,172,14,14,https://example.com/search-products,1267,0,30
1788861613270,1732,View Product,500,Synthetic server error,Thread Group 1-14,text,false,Synthetic failure,2810,99,14,14,https://example.com/view-product,1212,0,20
1788861613405,1916,Add to Cart,200,OK,Thread Group 1-14,text,true,,1890,177,14,14,https://example.com/add-to-cart,1341,0,27
1788861613540,2026,Checkout,500,Synthetic server error,Thread Group 1-14,text,false,Synthetic failure,869,154,14,14,https://example.com/checkout,1418,0,33
1788861613675,806,Logout,200,OK,Thread Group 1-14,text,true,,2705,102,14,14,https://example.com/logout,564,0,10
1788861614000,1751,Login,200,OK,Thread Group 1-15,text,true,,1431,132,15,15,https://example.com/login,1226,0,27
1788861614135,2294,Search Products,200,OK,Thread Group 1-15,text,true,,835,161,15,15,https://example.com/search-products,1606,0,19
1788861614270,1758,View Product,500,Synthetic server error,Thread Group 1-15,text,false,Synthetic failure,2940,151,15,15,https://example.com/view-product,1231,0,17
1788861614405,2791,Add to Cart,500,Synthetic server error,Thread Group 1-15,text,false,Synthetic failure,2969,154,15,15,https://example.com/add-to-cart,1954,0,38
1788861614540,2827,Checkout,500,Synthetic server error,Thread Group 1-15,text,false,Synthetic failure,2790,209,15,15,https://example.com/checkout,1979,0,10
1788861614675,1035,Logout,200,OK,Thread Group 1-15,text,true,,2171,91,15,15,https://example.com/logout,724,0,33
1788861615000,1954,Login,500,Synthetic server error,Thread Group 1-16,text,false,Synthetic failure,1401,111,16,16,https://example.com/login,1368,0,18
1788861615135,1974,Search Products,200,OK,Thread Group 1-16,text,true,,1935,214,16,16,https://example.com/search-products,1382,0,25
1788861615270,2218,View Product,200,OK,Thread Group 1-16,text,true,,2349,218,16,16,https://example.com/view-product,1553,0,17
1788861615405,1930,Add to Cart,200,OK,Thread Group 1-16,text,true,,2596,168,16,16,https://example.com/add-to-cart,1351,0,50
1788861615540,2753,Checkout,200,OK,Thread Group 1-16,text,true,,714,189,16,16,https://example.com/checkout,1927,0,38
1788861615675,437,Logout,200,OK,Thread Group 1-16,text,true,,1476,193,16,16,https://example.com/logout,306,0,27
1788861616000,1766,Login,500,Synthetic server error,Thread Group 1-17,text,false,Synthetic failure,2227,176,17,17,https://example.com/login,1236,0,12
1788861616135,1669,Search Products,500,Synthetic server error,Thread Group 1-17,text,false,Synthetic failure,1025,165,17,17,https://example.com/search-products,1168,0,43
1788861616270,1448,View Product,200,OK,Thread Group 1-17,text,true,,1579,177,17,17,https://example.com/view-product,1014,0,28
1788861616405,5249,Add to Cart,200,OK,Thread Group 1-17,text,true,,2369,115,17,17,https://example.com/add-to-cart,3674,0,17
1788861616540,3739,Checkout,200,OK,Thread Group 1-17,text,true,,1428,230,17,17,https://example.com/checkout,2617,0,33
1788861616675,815,Logout,200,OK,Thread Group 1-17,text,true,,766,209,17,17,https://example.com/logout,570,0,24
1788861617000,1096,Login,200,OK,Thread Group 1-18,text,true,,1375,91,18,18,https://example.com/login,767,0,22
1788861617135,3226,Search Products,500,Synthetic server error,Thread Group 1-18,text,false,Synthetic failure,2176,117,18,18,https://example.com/search-products,2258,0,16
1788861617270,1023,View Product,200,OK,Thread Group 1-18,text,true,,2495,111,18,18,https://example.com/view-product,716,0,31
1788861617405,2277,Add to Cart,200,OK,Thread Group 1-18,text,true,,713,196,18,18,https://example.com/add-to-cart,1594,0,35
1788861617540,3339,Checkout,500,Synthetic server error,Thread Group 1-18,text,false,Synthetic failure,2500,236,18,18,https://example.com/checkout,2337,0,37
1788861617675,958,Logout,200,OK,Thread Group 1-18,text,true,,2342,168,18,18,https://example.com/logout,671,0,11
1788861618000,1008,Login,500,Synthetic server error,Thread Group 1-19,text,false,Synthetic failure,1005,82,19,19,https://example.com/login,706,0,30
1788861618135,2246,Search Products,500,Synthetic server error,Thread Group 1-19,text,false,Synthetic failure,2972,193,19,19,https://example.com/search-products,1572,0,23
1788861618270,1760,View Product,200,OK,Thread Group 1-19,text,true,,914,142,19,19,https://example.com/view-product,1232,0,16
1788861618405,1930,Add to Cart,200,OK,Thread Group 1-19,text,true,,992,207,19,19,https://example.com/add-to-cart,1351,0,37
1788861618540,3558,Checkout,500,Synthetic server error,Thread Group 1-19,text,false,Synthetic failure,2979,171,19,19,https://example.com/checkout,2491,0,39
1788861618675,936,Logout,200,OK,Thread Group 1-19,text,true,,2079,100,19,19,https://example.com/logout,655,0,40
1788861619000,1292,Login,500,Synthetic server error,Thread Group 1-20,text,false,Synthetic failure,864,90,20,20,https://example.com/login,904,0,17
1788861619135,1717,Search Products,200,OK,Thread Group 1-20,text,true,,1885,169,20,20,https://example.com/search-products,1202,0,43
1788861619270,1749,View Product,200,OK,Thread Group 1-20,text,true,,948,160,20,20,https://example.com/view-product,1224,0,21
1788861619405,2386,Add to Cart,200,OK,Thread Group 1-20,text,true,,2936,201,20,20,https://example.com/add-to-cart,1670,0,10
1788861619540,3810,Checkout,500,Synthetic server error,Thread Group 1-20,text,false,Synthetic failure,988,140,20,20,https://example.com/checkout,2667,0,40
1788861619675,1305,Logout,200,OK,Thread Group 1-20,text,true,,1410,228,20,20,https://example.com/logout,913,0,24
1788861620000,1085,Login,200,OK,Thread Group 1-1,text,true,,2219,133,20,20,https://example.com/login,760,0,26
1788861620135,3418,Search Products,500,Synthetic server error,Thread Group 1-1,text,false,Synthetic failure,1283,117,20,20,https://example.com/search-products,2393,0,47
1788861620270,2651,View Product,200,OK,Thread Group 1-1,text,true,,1642,178,20,20,https://example.com/view-product,1856,0,29
1788861620405,3018,Add to Cart,200,OK,Thread Group 1-1,text,true,,1797,238,20,20,https://example.com/add-to-cart,2113,0,10
1788861620540,3307,Checkout,200,OK,Thread Group 1-1,text,true,,2074,125,20,20,https://example.com/checkout,2315,0,29
1788861620675,536,Logout,200,OK,Thread Group 1-1,text,true,,1790,224,20,20,https://example.com/logout,375,0,36
1788861621000,2066,Login,200,OK,Thread Group 1-2,text,true,,2246,217,20,20,https://example.com/login,1446,0,40
1788861621135,3354,Search Products,200,OK,Thread Group 1-2,text,true,,2554,128,20,20,https://example.com/search-products,2348,0,16
1788861621270,1830,View Product,200,OK,Thread Group 1-2,text,true,,2523,210,20,20,https://example.com/view-product,1281,0,44
1788861621405,2365,Add to Cart,200,OK,Thread Group 1-2,text,true,,1318,229,20,20,https://example.com/add-to-cart,1656,0,13
1788861621540,3654,Checkout,500,Synthetic server error,Thread Group 1-2,text,false,Synthetic failure,709,103,20,20,https://example.com/checkout,2558,0,32
1788861621675,773,Logout,200,OK,Thread Group 1-2,text,true,,2184,183,20,20,https://example.com/logout,541,0,26
1788861622000,1623,Login,500,Synthetic server error,Thread Group 1-3,text,false,Synthetic failure,2371,82,20,20,https://example.com/login,1136,0,12
1788861622135,2476,Search Products,200,OK,Thread Group 1-3,text,true,,2011,170,20,20,https://example.com/search-products,1733,0,34
1788861622270,1360,View Product,500,Synthetic server error,Thread Group 1-3,text,false,Synthetic failure,1951,125,20,20,https://example.com/view-product,952,0,33
1788861622405,3141,Add to Cart,200,OK,Thread Group 1-3,text,true,,2715,128,20,20,https://example.com/add-to-cart,2199,0,46
1788861622540,4855,Checkout,500,Synthetic server error,Thread Group 1-3,text,false,Synthetic failure,2976,193,20,20,https://example.com/checkout,3398,0,37
1788861622675,971,Logout,200,OK,Thread Group 1-3,text,true,,2226,107,20,20,https://example.com/logout,680,0,21
1788861623000,1424,Login,200,OK,Thread Group 1-4,text,true,,2931,215,20,20,https://example.com/login,997,0,15
1788861623135,1598,Search Products,200,OK,Thread Group 1-4,text,true,,2019,184,20,20,https://example.com/search-products,1119,0,45
1788861623270,1872,View Product,200,OK,Thread Group 1-4,text,true,,1190,143,20,20,https://example.com/view-product,1310,0,40
1788861623405,2562,Add to Cart,200,OK,Thread Group 1-4,text,true,,807,231,20,20,https://example.com/add-to-cart,1793,0,37
1788861623540,4539,Checkout,200,OK,Thread Group 1-4,text,true,,2004,121,20,20,https://example.com/checkout,3177,0,32
1788861623675,767,Logout,200,OK,Thread Group 1-4,text,true,,1616,122,20,20,https://example.com/logout,537,0,10
1788861624000,1544,Login,200,OK,Thread Group 1-5,text,true,,1752,223,20,20,https://example.com/login,1081,0,46
1788861624135,1375,Search Products,500,Synthetic server error,Thread Group 1-5,text,false,Synthetic failure,2113,215,20,20,https://example.com/search-products,962,0,39
1788861624270,1871,View Product,200,OK,Thread Group 1-5,text,true,,971,175,20,20,https://example.com/view-product,1310,0,34
1788861624405,3856,Add to Cart,200,OK,Thread Group 1-5,text,true,,865,219,20,20,https://example.com/add-to-cart,2699,0,39
1788861624540,2188,Checkout,200,OK,Thread Group 1-5,text,true,,814,192,20,20,https://example.com/checkout,1532,0,14
1788861624675,354,Logout,200,OK,Thread Group 1-5,text,true,,2538,97,20,20,https://example.com/logout,248,0,16
1788861625000,1264,Login,200,OK,Thread Group 1-6,text,true,,1598,87,20,20,https://example.com/login,885,0,45
1788861625135,1754,Search Products,500,Synthetic server error,Thread Group 1-6,text,false,Synthetic failure,1799,148,20,20,https://example.com/search-products,1228,0,14
1788861625270,2968,View Product,200,OK,Thread Group 1-6,text,true,,1242,222,20,20,https://example.com/view-product,2078,0,29
1788861625405,2602,Add to Cart,200,OK,Thread Group 1-6,text,true,,1859,130,20,20,https://example.com/add-to-cart,1821,0,50
1788861625540,2185,Checkout,200,OK,Thread Group 1-6,text,true,,1279,146,20,20,https://example.com/checkout,1530,0,48
1788861625675,1124,Logout,200,OK,Thread Group 1-6,text,true,,2239,169,20,20,https://example.com/logout,787,0,11
1788861626000,2522,Login,200,OK,Thread Group 1-7,text,true,,1432,156,20,20,https://example.com/login,1765,0,42
1788861626135,3583,Search Products,200,OK,Thread Group 1-7,text,true,,1782,216,20,20,https://example.com/search-products,2508,0,10
1788861626270,1861,View Product,200,OK,Thread Group 1-7,text,true,,1721,124,20,20,https://example.com/view-product,1303,0,40
1788861626405,1786,Add to Cart,200,OK,Thread Group 1-7,text,true,,2131,174,20,20,https://example.com/add-to-cart,1250,0,35
1788861626540,4419,Checkout,500,Synthetic server error,Thread Group 1-7,text,false,Synthetic failure,1749,148,20,20,https://example.com/checkout,3093,0,13
1788861626675,1588,Logout,200,OK,Thread Group 1-7,text,true,,817,185,20,20,https://example.com/logout,1112,0,48
1788861627000,1257,Login,200,OK,Thread Group 1-8,text,true,,1489,229,20,20,https://example.com/login,880,0,31
1788861627135,2304,Search Products,200,OK,Thread Group 1-8,text,true,,2499,228,20,20,https://example.com/search-products,1613,0,12
1788861627270,2983,View Product,200,OK,Thread Group 1-8,text,true,,730,149,20,20,https://example.com/view-product,2088,0,44
1788861627405,2554,Add to Cart,200,OK,Thread Group 1-8,text,true,,2757,102,20,20,https://example.com/add-to-cart,1788,0,43
1788861627540,3694,Checkout,200,OK,Thread Group 1-8,text,true,,2509,177,20,20,https://example.com/checkout,2586,0,50
1788861627675,736,Logout,200,OK,Thread Group 1-8,text,true,,1901,103,20,20,https://example.com/logout,515,0,47
1788861628000,2193,Login,200,OK,Thread Group 1-9,text,true,,1698,112,20,20,https://example.com/login,1535,0,43
1788861628135,2178,Search Products,500,Synthetic server error,Thread Group 1-9,text,false,Synthetic failure,1239,226,20,20,https://example.com/search-products,1525,0,42
1788861628270,1615,View Product,200,OK,Thread Group 1-9,text,true,,1064,95,20,20,https://example.com/view-product,1130,0,17
1788861628405,2942,Add to Cart,200,OK,Thread Group 1-9,text,true,,2307,148,20,20,https://example.com/add-to-cart,2059,0,29
1788861628540,5201,Checkout,200,OK,Thread Group 1-9,text,true,,2906,225,20,20,https://example.com/checkout,3641,0,24
1788861628675,1536,Logout,200,OK,Thread Group 1-9,text,true,,2141,93,20,20,https://example.com/logout,1075,0,41
1788861629000,1504,Login,200,OK,Thread Group 1-10,text,true,,1215,88,20,20,https://example.com/login,1053,0,39
1788861629135,3457,Search Products,200,OK,Thread Group 1-10,text,true,,1362,91,20,20,https://example.com/search-products,2420,0,19
1788861629270,1093,View Product,500,Synthetic server error,Thread Group 1-10,text,false,Synthetic failure,1567,234,20,20,https://example.com/view-product,765,0,41
1788861629405,3124,Add to Cart,500,Synthetic server error,Thread Group 1-10,text,false,Synthetic failure,2057,236,20,20,https://example.com/add-to-cart,2187,0,31
1788861629540,4487,Checkout,500,Synthetic server error,Thread Group 1-10,text,false,Synthetic failure,1871,82,20,20,https://example.com/checkout,3141,0,14
1788861629675,651,Logout,200,OK,Thread Group 1-10,text,true,,1630,181,20,20,https://example.com/logout,456,0,29
1788861630000,2166,Login,500,Synthetic server error,Thread Group 1-11,text,false,Synthetic failure,1588,217,20,20,https://example.com/login,1516,0,32
1788861630135,2089,Search Products,500,Synthetic server error,Thread Group 1-11,text,false,Synthetic failure,2679,229,20,20,https://example.com/search-products,1462,0,20
1788861630270,1880,View Product,200,OK,Thread Group 1-11,text,true,,798,106,20,20,https://example.com/view-product,1316,0,37
1788861630405,3702,Add to Cart,200,OK,Thread Group 1-11,text,true,,753,215,20,20,https://example.com/add-to-cart,2591,0,37
1788861630540,2173,Checkout,500,Synthetic server error,Thread Group 1-11,text,false,Synthetic failure,2712,173,20,20,https://example.com/checkout,1521,0,19
1788861630675,603,Logout,200,OK,Thread Group 1-11,text,true,,2984,112,20,20,https://example.com/logout,422,0,40
1788861631000,1007,Login,200,OK,Thread Group 1-12,text,true,,1400,215,20,20,https://example.com/login,705,0,10
1788861631135,2289,Search Products,500,Synthetic server error,Thread Group 1-12,text,false,Synthetic failure,2266,106,20,20,https://example.com/search-products,1602,0,27
1788861631270,1468,View Product,500,Synthetic server error,Thread Group 1-12,text,false,Synthetic failure,740,94,20,20,https://example.com/view-product,1028,0,30
1788861631405,2498,Add to Cart,500,Synthetic server error,Thread Group 1-12,text,false,Synthetic failure,870,152,20,20,https://example.com/add-to-cart,1749,0,47
1788861631540,4970,Checkout,200,OK,Thread Group 1-12,text,true,,2372,146,20,20,https://example.com/checkout,3479,0,35
1788861631675,792,Logout,200,OK,Thread Group 1-12,text,true,,1809,98,20,20,https://example.com/logout,554,0,48
1788861632000,1331,Login,500,Synthetic server error,Thread Group 1-13,text,false,Synthetic failure,1327,90,20,20,https://example.com/login,932,0,27
1788861632135,2169,Search Products,200,OK,Thread Group 1-13,text,true,,2796,195,20,20,https://example.com/search-products,1518,0,47
1788861632270,1282,View Product,200,OK,Thread Group 1-13,text,true,,1256,160,20,20,https://example.com/view-product,897,0,25
1788861632405,2606,Add to Cart,200,OK,Thread Group 1-13,text,true,,2537,81,20,20,https://example.com/add-to-cart,1824,0,41
1788861632540,4334,Checkout,500,Synthetic server error,Thread Group 1-13,text,false,Synthetic failure,1065,188,20,20,https://example.com/checkout,3034,0,12
1788861632675,865,Logout,200,OK,Thread Group 1-13,text,true,,2742,233,20,20,https://example.com/logout,606,0,37
1788861633000,1582,Login,200,OK,Thread Group 1-14,text,true,,1352,160,20,20,https://example.com/login,1107,0,46
1788861633135,2295,Search Products,500,Synthetic server error,Thread Group 1-14,text,false,Synthetic failure,2128,106,20,20,https://example.com/search-products,1606,0,17
1788861633270,1855,View Product,200,OK,Thread Group 1-14,text,true,,1708,162,20,20,https://example.com/view-product,1298,0,41
1788861633405,2507,Add to Cart,500,Synthetic server error,Thread Group 1-14,text,false,Synthetic failure,2156,231,20,20,https://example.com/add-to-cart,1755,0,49
1788861633540,3204,Checkout,200,OK,Thread Group 1-14,text,true,,2267,195,20,20,https://example.com/checkout,2243,0,26
1788861633675,786,Logout,200,OK,Thread Group 1-14,text,true,,2263,183,20,20,https://example.com/logout,550,0,15
1788861634000,2033,Login,200,OK,Thread Group 1-15,text,true,,2658,161,20,20,https://example.com/login,1423,0,14
1788861634135,1840,Search Products,500,Synthetic server error,Thread Group 1-15,text,false,Synthetic failure,2018,166,20,20,https://example.com/search-products,1288,0,48
1788861634270,1600,View Product,200,OK,Thread Group 1-15,text,true,,2737,227,20,20,https://example.com/view-product,1120,0,35
1788861634405,2005,Add to Cart,200,OK,Thread Group 1-15,text,true,,755,103,20,20,https://example.com/add-to-cart,1404,0,30
1788861634540,5870,Checkout,500,Synthetic server error,Thread Group 1-15,text,false,Synthetic failure,850,124,20,20,https://example.com/checkout,4109,0,15
1788861634675,666,Logout,200,OK,Thread Group 1-15,text,true,,2355,194,20,20,https://example.com/logout,466,0,23
1788861635000,1244,Login,200,OK,Thread Group 1-16,text,true,,1000,219,20,20,https://example.com/login,871,0,24
1788861635135,2760,Search Products,500,Synthetic server error,Thread Group 1-16,text,false,Synthetic failure,2997,115,20,20,https://example.com/search-products,1932,0,48
1788861635270,1731,View Product,200,OK,Thread Group 1-16,text,true,,827,226,20,20,https://example.com/view-product,1212,0,15
1788861635405,2143,Add to Cart,200,OK,Thread Group 1-16,text,true,,2448,132,20,20,https://example.com/add-to-cart,1500,0,15
1788861635540,3076,Checkout,500,Synthetic server error,Thread Group 1-16,text,false,Synthetic failure,1005,205,20,20,https://example.com/checkout,2153,0,44
1788861635675,789,Logout,200,OK,Thread Group 1-16,text,true,,1906,112,20,20,https://example.com/logout,552,0,28
1788861636000,1413,Login,200,OK,Thread Group 1-17,text,true,,2996,99,20,20,https://example.com/login,989,0,36
1788861636135,1754,Search Products,200,OK,Thread Group 1-17,text,true,,2639,201,20,20,https://example.com/search-products,1228,0,24
1788861636270,1458,View Product,200,OK,Thread Group 1-17,text,true,,1171,177,20,20,https://example.com/view-product,1021,0,29
1788861636405,2418,Add to Cart,500,Synthetic server error,Thread Group 1-17,text,false,Synthetic failure,2140,93,20,20,https://example.com/add-to-cart,1693,0,33
