timeStamp,elapsed,label,responseCode,responseMessage,success,threadName,dataType,bytes,grpThreads,allThreads,Latency,IdleTime,Connect
1758662088867,448,Browse,200,OK,true,Thread Group 1-149,text,2148,194,194,325,0,89
1758662088967,501,Browse,200,OK,true,Thread Group 1-46,text,591,81,81,390,0,90
1758662089067,336,Browse,200,OK,true,Thread Group 1-121,text,4007,178,178,204,0,69
1758662089167,441,Search,200,OK,true,Thread Group 1-176,text,4858,115,115,313,0,116
1758662089267,180,Logout,200,OK,true,Thread Group 1-6,text,2070,194,194,109,0,51
1758662089367,470,Search,200,OK,true,Thread Group 1-5,text,4482,181,181,330,0,103
1758662089467,192,Logout,200,OK,true,Thread Group 1-147,text,4488,91,91,150,0,26
1758662089567,480,Search,200,OK,true,Thread Group 1-56,text,2196,179,179,349,0,91
1758662089667,579,Checkout,200,OK,true,Thread Group 1-4,text,3520,184,184,460,0,100
1758662089767,868,Checkout,200,OK,true,Thread Group 1-11,text,2772,159,159,535,0,220
1758662089867,893,Checkout,200,OK,true,Thread Group 1-38,text,3935,132,132,712,0,116
1758662089967,439,Search,200,OK,true,Thread Group 1-177,text,2556,125,125,354,0,86
1758662090067,543,Search,200,OK,true,Thread Group 1-102,text,4397,97,97,381,0,119
1758662090167,351,Login,200,OK,true,Thread Group 1-96,text,2445,169,169,238,0,86
1758662090267,306,Logout,200,OK,true,Thread Group 1-44,text,1661,151,151,160,0,83
1758662090367,384,Login,200,OK,true,Thread Group 1-36,text,1707,199,199,247,0,61
1758662090467,920,Checkout,200,OK,true,Thread Group 1-85,text,4260,179,179,500,0,114
1758662090567,223,Logout,200,OK,true,Thread Group 1-141,text,2978,184,184,177,0,29
1758662090667,310,Login,200,OK,true,Thread Group 1-89,text,1767,129,129,250,0,31
1758662090767,367,Login,200,OK,true,Thread Group 1-39,text,4082,62,62,310,0,98
1758662090867,368,Browse,200,OK,true,Thread Group 1-152,text,586,50,50,309,0,48
1758662090967,265,Login,200,OK,true,Thread Group 1-174,text,1715,192,192,221,0,69
1758662091067,178,Login,200,OK,true,Thread Group 1-117,text,3149,80,80,92,0,40
1758662091167,837,Checkout,200,OK,true,Thread Group 1-185,text,1938,78,78,745,0,181
1758662091267,285,Login,200,OK,true,Thread Group 1-75,text,1079,61,61,255,0,66
1758662091367,394,Browse,200,OK,true,Thread Group 1-136,text,1600,163,163,220,0,61
1758662091467,367,Login,200,OK,true,Thread Group 1-110,text,1839,96,96,239,0,37
1758662091567,451,Search,200,OK,true,Thread Group 1-168,text,2395,93,93,361,0,54
1758662091667,586,Checkout,200,OK,true,Thread Group 1-119,text,3740,183,183,299,0,123
1758662091767,472,Search,200,OK,true,Thread Group 1-85,text,2550,70,70,341,0,121
1758662091867,221,Logout,200,OK,true,Thread Group 1-110,text,3526,85,85,198,0,60
1758662091967,551,Browse,200,OK,true,Thread Group 1-117,text,3190,160,160,305,0,122
1758662092067,255,Logout,200,OK,true,Thread Group 1-37,text,1092,65,65,144,0,53
1758662092167,526,Browse,200,OK,true,Thread Group 1-145,text,3369,66,66,268,0,82
1758662092267,334,Browse,200,OK,true,Thread Group 1-154,text,1301,170,170,231,0,93
1758662092367,463,Search,200,OK,true,Thread Group 1-87,text,3537,62,62,304,0,75
1758662092467,300,Login,200,OK,true,Thread Group 1-118,text,2320,174,174,161,0,63
1758662092567,412,Search,200,OK,true,Thread Group 1-98,text,1447,141,141,301,0,119
1758662092667,398,Browse,200,OK,true,Thread Group 1-87,text,1251,57,57,246,0,62
1758662092767,502,Search,200,OK,true,Thread Group 1-102,text,4762,72,72,315,0,88
1758662092867,534,Search,200,OK,true,Thread Group 1-113,text,3178,155,155,404,0,122
1758662092967,372,Login,200,OK,true,Thread Group 1-129,text,1530,173,173,194,0,51
1758662093067,351,Login,200,OK,true,Thread Group 1-12,text,2173,195,195,283,0,91
1758662093167,306,Search,200,OK,true,Thread Group 1-192,text,2123,122,122,227,0,83
1758662093267,956,Checkout,200,OK,true,Thread Group 1-193,text,643,62,62,604,0,217
1758662093367,208,Logout,200,OK,true,Thread Group 1-70,text,4474,147,147,171,0,52
1758662093467,341,Login,200,OK,true,Thread Group 1-168,text,4790,152,152,303,0,94
1758662093567,961,Checkout,200,OK,true,Thread Group 1-53,text,4263,148,148,630,0,129
1758662093667,404,Search,200,OK,true,Thread Group 1-125,text,4089,96,96,214,0,104
1758662093767,237,Logout,200,OK,true,Thread Group 1-197,text,1400,155,155,171,0,70
1758662093867,623,Checkout,200,OK,true,Thread Group 1-66,text,3429,170,170,434,0,126
1758662093967,152,Logout,200,OK,true,Thread Group 1-86,text,1222,54,54,89,0,34
1758662094067,192,Logout,200,OK,true,Thread Group 1-197,text,4283,158,158,123,0,40
1758662094167,555,Browse,200,OK,true,Thread Group 1-44,text,2945,164,164,417,0,65
1758662094267,247,Login,200,OK,true,Thread Group 1-195,text,4076,133,133,124,0,63
1758662094367,365,Login,200,OK,true,Thread Group 1-29,text,4019,164,164,271,0,86
1758662094467,461,Search,200,OK,true,Thread Group 1-120,text,1467,196,196,307,0,51
1758662094567,559,Checkout,500,Internal Server Error,false,Thread Group 1-122,text,4204,84,84,377,0,56
1758662094667,436,Browse,200,OK,true,Thread Group 1-56,text,4544,67,67,269,0,91
1758662094767,797,Checkout,200,OK,true,Thread Group 1-181,text,4726,55,55,615,0,90
1758662094867,252,Logout,200,OK,true,Thread Group 1-90,text,641,196,196,175,0,60
1758662094967,183,Logout,200,OK,true,Thread Group 1-132,text,2998,55,55,154,0,18
1758662095067,406,Browse,200,OK,true,Thread Group 1-67,text,3961,145,145,358,0,55
1758662095167,223,Browse,200,OK,true,Thread Group 1-188,text,3092,170,170,175,0,31
1758662095267,508,Search,200,OK,true,Thread Group 1-170,text,3074,197,197,262,0,146
1758662095367,785,Checkout,200,OK,true,Thread Group 1-143,text,3661,119,119,658,0,154
1758662095467,201,Logout,200,OK,true,Thread Group 1-148,text,4387,158,158,134,0,49
1758662095567,399,Browse,200,OK,true,Thread Group 1-164,text,3527,88,88,284,0,109
1758662095667,396,Browse,200,OK,true,Thread Group 1-170,text,1420,186,186,348,0,103
1758662095767,551,Search,200,OK,true,Thread Group 1-111,text,4595,176,176,489,0,91
1758662095867,261,Login,200,OK,true,Thread Group 1-114,text,2180,137,137,170,0,75
1758662095967,795,Checkout,200,OK,true,Thread Group 1-42,text,529,117,117,526,0,173
1758662096067,944,Checkout,200,OK,true,Thread Group 1-97,text,3802,137,137,478,0,249
1758662096167,478,Browse,200,OK,true,Thread Group 1-81,text,4631,97,97,250,0,49
1758662096267,974,Checkout,200,OK,true,Thread Group 1-25,text,4147,140,140,627,0,130
1758662096367,893,Checkout,200,OK,true,Thread Group 1-128,text,694,93,93,511,0,261
1758662096467,246,Logout,200,OK,true,Thread Group 1-190,text,1624,173,173,143,0,48
1758662096567,338,Login,500,Internal Server Error,false,Thread Group 1-46,text,1441,76,76,170,0,64
1758662096667,234,Login,200,OK,true,Thread Group 1-42,text,1654,94,94,180,0,36
1758662096767,1130,Checkout,200,OK,true,Thread Group 1-150,text,4806,83,83,912,0,256
1758662096867,978,Checkout,200,OK,true,Thread Group 1-85,text,1756,200,200,566,0,208
1758662096967,878,Checkout,200,OK,true,Thread Group 1-181,text,1824,184,184,675,0,221
1758662097067,178,Logout,200,OK,true,Thread Group 1-2,text,4646,198,198,131,0,31
1758662097167,365,Login,200,OK,true,Thread Group 1-179,text,1115,114,114,309,0,50
1758662097267,381,Browse,200,OK,true,Thread Group 1-97,text,3307,80,80,246,0,66
1758662097367,214,Browse,200,OK,true,Thread Group 1-116,text,2254,78,78,169,0,52
1758662097467,397,Browse,200,OK,true,Thread Group 1-87,text,3080,167,167,302,0,51
1758662097567,727,Checkout,200,OK,true,Thread Group 1-133,text,930,80,80,560,0,98
1758662097667,299,Login,200,OK,true,Thread Group 1-3,text,1731,137,137,268,0,53
1758662097767,572,Search,200,OK,true,Thread Group 1-105,text,2476,198,198,349,0,122
1758662097867,743,Checkout,200,OK,true,Thread Group 1-34,text,1792,66,66,660,0,96
1758662097967,438,Search,200,OK,true,Thread Group 1-114,text,4090,170,170,295,0,83
1758662098067,813,Checkout,500,Internal Server Error,false,Thread Group 1-148,text,2761,94,94,490,0,243
1758662098167,270,Login,200,OK,true,Thread Group 1-26,text,876,166,166,222,0,44
1758662098267,361,Browse,200,OK,true,Thread Group 1-104,text,4725,198,198,201,0,37
1758662098367,290,Login,200,OK,true,Thread Group 1-149,text,789,154,154,164,0,31
1758662098467,346,Login,200,OK,true,Thread Group 1-44,text,4186,124,124,177,0,92
1758662098567,175,Logout,200,OK,true,Thread Group 1-115,text,2444,172,172,147,0,21
1758662098667,342,Browse,200,OK,true,Thread Group 1-138,text,4383,158,158,193,0,69
1758662098767,470,Browse,200,OK,true,Thread Group 1-50,text,4802,117,117,347,0,92
1758662098867,488,Search,200,OK,true,Thread Group 1-125,text,948,172,172,384,0,103
1758662098967,218,Logout,200,OK,true,Thread Group 1-12,text,3710,186,186,126,0,54
1758662099067,262,Login,200,OK,true,Thread Group 1-112,text,2252,108,108,157,0,63
1758662099167,395,Search,200,OK,true,Thread Group 1-110,text,2748,165,165,266,0,108
1758662099267,617,Search,500,Internal Server Error,false,Thread Group 1-174,text,3550,147,147,492,0,150
1758662099367,462,Browse,200,OK,true,Thread Group 1-165,text,1884,131,131,254,0,120
1758662099467,574,Search,200,OK,true,Thread Group 1-170,text,3626,67,67,394,0,150
1758662099567,580,Checkout,200,OK,true,Thread Group 1-61,text,1386,62,62,459,0,108
1758662099667,335,Browse,200,OK,true,Thread Group 1-9,text,723,153,153,223,0,47
1758662099767,955,Checkout,200,OK,true,Thread Group 1-136,text,3546,58,58,579,0,191
1758662099867,375,Login,200,OK,true,Thread Group 1-183,text,4507,187,187,204,0,57
1758662099967,240,Logout,200,OK,true,Thread Group 1-31,text,4568,170,170,124,0,51
1758662100067,345,Browse,200,OK,true,Thread Group 1-187,text,2155,164,164,174,0,96
1758662100167,272,Login,200,OK,true,Thread Group 1-71,text,3395,67,67,180,0,46
1758662100267,803,Checkout,200,OK,true,Thread Group 1-51,text,1653,178,178,507,0,100
1758662100367,550,Search,200,OK,true,Thread Group 1-43,text,3164,92,92,416,0,117
1758662100467,519,Browse,200,OK,true,Thread Group 1-162,text,2527,99,99,419,0,142
1758662100567,215,Browse,200,OK,true,Thread Group 1-124,text,2915,182,182,182,0,43
1758662100667,598,Search,200,OK,true,Thread Group 1-144,text,808,175,175,389,0,144
1758662100767,375,Login,500,Internal Server Error,false,Thread Group 1-23,text,4799,189,189,252,0,72
1758662100867,343,Browse,200,OK,true,Thread Group 1-71,text,3780,136,136,266,0,52
1758662100967,257,Login,200,OK,true,Thread Group 1-139,text,2083,136,136,140,0,66
1758662101067,181,Logout,200,OK,true,Thread Group 1-166,text,1145,64,64,109,0,32
1758662101167,313,Login,200,OK,true,Thread Group 1-169,text,578,111,111,239,0,52
1758662101267,731,Checkout,200,OK,true,Thread Group 1-15,text,3634,178,178,518,0,182
1758662101367,664,Checkout,200,OK,true,Thread Group 1-138,text,4355,52,52,570,0,160
1758662101467,722,Checkout,200,OK,true,Thread Group 1-68,text,3346,68,68,388,0,136
1758662101567,370,Browse,200,OK,true,Thread Group 1-185,text,1790,158,158,278,0,84
1758662101667,376,Browse,200,OK,true,Thread Group 1-20,text,3550,141,141,196,0,50
1758662101767,683,Search,200,OK,true,Thread Group 1-181,text,2774,142,142,345,0,175
1758662101867,179,Logout,200,OK,true,Thread Group 1-195,text,2499,130,130,112,0,32
1758662101967,405,Browse,200,OK,true,Thread Group 1-6,text,4241,67,67,268,0,119
1758662102067,316,Login,200,OK,true,Thread Group 1-74,text,1112,199,199,282,0,59
1758662102167,391,Browse,200,OK,true,Thread Group 1-21,text,849,187,187,284,0,46
1758662102267,307,Search,200,OK,true,Thread Group 1-198,text,1397,113,113,156,0,89
1758662102367,708,Checkout,200,OK,true,Thread Group 1-28,text,4547,61,61,430,0,149
1758662102467,162,Logout,200,OK,true,Thread Group 1-199,text,1697,182,182,122,0,46
1758662102567,196,Logout,200,OK,true,Thread Group 1-33,text,2028,104,104,170,0,37
1758662102667,497,Search,200,OK,true,Thread Group 1-128,text,3972,179,179,349,0,119
1758662102767,416,Browse,200,OK,true,Thread Group 1-51,text,3098,153,153,234,0,88
1758662102867,301,Login,200,OK,true,Thread Group 1-97,text,3659,84,84,247,0,46
1758662102967,715,Checkout,200,OK,true,Thread Group 1-145,text,2418,181,181,458,0,151
1758662103067,678,Checkout,200,OK,true,Thread Group 1-174,text,761,186,186,476,0,193
1758662103167,196,Logout,200,OK,true,Thread Group 1-34,text,1748,195,195,100,0,45
1758662103267,180,Logout,200,OK,true,Thread Group 1-3,text,2636,100,100,124,0,18
1758662103367,202,Login,200,OK,true,Thread Group 1-66,text,4732,162,162,162,0,25
1758662103467,356,Browse,200,OK,true,Thread Group 1-168,text,4240,109,109,306,0,97
1758662103567,176,Logout,200,OK,true,Thread Group 1-144,text,703,64,64,95,0,43
1758662103667,245,Browse,200,OK,true,Thread Group 1-180,text,3984,153,153,208,0,51
1758662103767,722,Checkout,200,OK,true,Thread Group 1-68,text,1432,54,54,392,0,184
1758662103867,556,Search,200,OK,true,Thread Group 1-176,text,2707,130,130,483,0,72
1758662103967,382,Browse,200,OK,true,Thread Group 1-76,text,609,87,87,238,0,91
1758662104067,493,Search,200,OK,true,Thread Group 1-193,text,4597,104,104,273,0,134
1758662104167,799,Search,200,OK,true,Thread Group 1-17,text,1295,91,91,643,0,182
1758662104267,848,Checkout,200,OK,true,Thread Group 1-122,text,4539,97,97,511,0,107
1758662104367,891,Checkout,200,OK,true,Thread Group 1-63,text,4160,172,172,756,0,100
1758662104467,668,Checkout,200,OK,true,Thread Group 1-189,text,3328,185,185,504,0,148
1758662104567,410,Browse,500,Internal Server Error,false,Thread Group 1-55,text,2616,196,196,321,0,51
1758662104667,293,Login,200,OK,true,Thread Group 1-15,text,2699,171,171,193,0,80
1758662104767,660,Checkout,200,OK,true,Thread Group 1-136,text,877,161,161,374,0,122
1758662104867,283,Login,200,OK,true,Thread Group 1-135,text,573,120,120,215,0,29
1758662104967,830,Checkout,200,OK,true,Thread Group 1-134,text,3180,115,115,468,0,132
1758662105067,373,Login,200,OK,true,Thread Group 1-34,text,4722,192,192,198,0,93
1758662105167,495,Search,200,OK,true,Thread Group 1-26,text,3362,135,135,273,0,104
1758662105267,943,Checkout,200,OK,true,Thread Group 1-114,text,3626,70,70,559,0,261
1758662105367,263,Search,200,OK,true,Thread Group 1-94,text,4201,172,172,209,0,76
1758662105467,338,Login,200,OK,true,Thread Group 1-69,text,3822,103,103,200,0,63
1758662105567,1063,Checkout,200,OK,true,Thread Group 1-80,text,3032,143,143,870,0,306
1758662105667,780,Checkout,200,OK,true,Thread Group 1-195,text,2005,132,132,622,0,126
1758662105767,310,Browse,200,OK,true,Thread Group 1-56,text,3704,50,50,212,0,31
1758662105867,273,Login,200,OK,true,Thread Group 1-97,text,2554,76,76,153,0,45
1758662105967,520,Search,200,OK,true,Thread Group 1-102,text,1298,88,88,400,0,79
1758662106067,168,Logout,200,OK,true,Thread Group 1-50,text,3069,169,169,146,0,24
1758662106167,125,Logout,200,OK,true,Thread Group 1-161,text,4976,90,90,72,0,35
1758662106267,161,Logout,200,OK,true,Thread Group 1-131,text,3766,190,190,84,0,16
1758662106367,481,Browse,200,OK,true,Thread Group 1-36,text,1917,122,122,424,0,65
1758662106467,201,Login,200,OK,true,Thread Group 1-34,text,4887,183,183,139,0,59
1758662106567,501,Browse,200,OK,true,Thread Group 1-166,text,772,75,75,309,0,103
1758662106667,211,Logout,200,OK,true,Thread Group 1-104,text,3258,114,114,179,0,46
1758662106767,336,Login,200,OK,true,Thread Group 1-59,text,3536,100,100,264,0,91
1758662106867,306,Login,200,OK,true,Thread Group 1-193,text,1173,107,107,273,0,49
1758662106967,377,Search,500,Internal Server Error,false,Thread Group 1-50,text,1385,77,77,269,0,78
1758662107067,437,Browse,200,OK,true,Thread Group 1-51,text,3008,165,165,266,0,128
1758662107167,692,Checkout,200,OK,true,Thread Group 1-176,text,1950,199,199,447,0,153
1758662107267,215,Login,200,OK,true,Thread Group 1-195,text,962,79,79,127,0,62
1758662107367,1260,Checkout,500,Internal Server Error,false,Thread Group 1-90,text,840,113,113,843,0,126
1758662107467,149,Logout,500,Internal Server Error,false,Thread Group 1-193,text,1348,123,123,89,0,41
1758662107567,179,Login,200,OK,true,Thread Group 1-76,text,1815,155,155,153,0,33
1758662107667,287,Login,200,OK,true,Thread Group 1-75,text,1109,162,162,174,0,73
1758662107767,490,Browse,200,OK,true,Thread Group 1-17,text,2575,173,173,433,0,140
1758662107867,982,Checkout,200,OK,true,Thread Group 1-85,text,3011,154,154,851,0,226
1758662107967,515,Search,200,OK,true,Thread Group 1-60,text,3999,108,108,315,0,59
1758662108067,685,Checkout,200,OK,true,Thread Group 1-116,text,3097,165,165,397,0,105
1758662108167,875,Checkout,200,OK,true,Thread Group 1-184,text,4033,68,68,772,0,122
1758662108267,506,Search,200,OK,true,Thread Group 1-1,text,2619,133,133,339,0,78
1758662108367,358,Login,200,OK,true,Thread Group 1-164,text,1901,101,101,267,0,95
1758662108467,187,Logout,200,OK,true,Thread Group 1-147,text,4119,123,123,94,0,41
1758662108567,300,Checkout,200,OK,true,Thread Group 1-189,text,1584,63,63,156,0,39
1758662108667,515,Search,200,OK,true,Thread Group 1-42,text,4026,112,112,350,0,119
1758662108767,348,Login,200,OK,true,Thread Group 1-17,text,3385,183,183,281,0,46
1758662108867,856,Checkout,200,OK,true,Thread Group 1-105,text,2821,58,58,592,0,221
1758662108967,379,Browse,200,OK,true,Thread Group 1-129,text,3953,141,141,196,0,54
1758662109067,858,Checkout,200,OK,true,Thread Group 1-182,text,3960,186,186,455,0,204
1758662109167,305,Login,200,OK,true,Thread Group 1-6,text,2873,175,175,262,0,80
1758662109267,315,Login,500,Internal Server Error,false,Thread Group 1-118,text,3170,124,124,236,0,85
1758662109367,326,Browse,200,OK,true,Thread Group 1-99,text,895,126,126,188,0,47
1758662109467,329,Login,200,OK,true,Thread Group 1-161,text,3654,160,160,215,0,48
1758662109567,579,Search,200,OK,true,Thread Group 1-12,text,1312,129,129,509,0,129
1758662109667,323,Login,200,OK,true,Thread Group 1-29,text,4885,130,130,290,0,94
1758662109767,474,Browse,200,OK,true,Thread Group 1-108,text,1038,79,79,316,0,62
1758662109867,815,Checkout,500,Internal Server Error,false,Thread Group 1-145,text,4594,142,142,554,0,217
1758662109967,453,Browse,200,OK,true,Thread Group 1-48,text,660,174,174,400,0,131
1758662110067,353,Login,200,OK,true,Thread Group 1-35,text,1852,176,176,229,0,76
1758662110167,242,Login,200,OK,true,Thread Group 1-65,text,863,81,81,212,0,50
1758662110267,486,Search,200,OK,true,Thread Group 1-109,text,1926,183,183,437,0,90
1758662110367,391,Login,200,OK,true,Thread Group 1-31,text,951,162,162,266,0,80
1758662110467,193,Logout,500,Internal Server Error,false,Thread Group 1-176,text,2312,132,132,106,0,56
1758662110567,366,Login,200,OK,true,Thread Group 1-86,text,1878,103,103,323,0,48
1758662110667,229,Logout,200,OK,true,Thread Group 1-9,text,653,181,181,133,0,62
1758662110767,461,Browse,200,OK,true,Thread Group 1-27,text,2318,143,143,270,0,121
1758662110867,913,Checkout,200,OK,true,Thread Group 1-162,text,4002,196,196,511,0,253
1758662110967,272,Logout,200,OK,true,Thread Group 1-101,text,1959,51,51,152,0,32
1758662111067,477,Browse,200,OK,true,Thread Group 1-12,text,2047,165,165,350,0,141
1758662111167,495,Search,200,OK,true,Thread Group 1-89,text,3308,148,148,269,0,73
1758662111267,417,Browse,200,OK,true,Thread Group 1-30,text,1619,200,200,214,0,86
1758662111367,344,Search,200,OK,true,Thread Group 1-142,text,1790,175,175,255,0,62
1758662111467,219,Logout,500,Internal Server Error,false,Thread Group 1-80,text,3076,119,119,120,0,40
1758662111567,299,Browse,200,OK,true,Thread Group 1-147,text,2772,60,60,239,0,30
1758662111667,170,Logout,200,OK,true,Thread Group 1-87,text,3169,133,133,135,0,30
1758662111767,302,Browse,200,OK,true,Thread Group 1-169,text,2475,177,177,202,0,56
1758662111867,324,Login,200,OK,true,Thread Group 1-94,text,3624,185,185,237,0,71
1758662111967,191,Logout,200,OK,true,Thread Group 1-37,text,653,59,59,116,0,50
1758662112067,273,Login,200,OK,true,Thread Group 1-43,text,3481,101,101,198,0,45
1758662112167,220,Logout,200,OK,true,Thread Group 1-161,text,2425,153,153,163,0,44
1758662112267,652,Checkout,200,OK,true,Thread Group 1-85,text,1138,101,101,365,0,157
1758662112367,934,Checkout,200,OK,true,Thread Group 1-8,text,807,97,97,811,0,129
1758662112467,369,Browse,200,OK,true,Thread Group 1-82,text,3022,176,176,199,0,96
1758662112567,167,Logout,200,OK,true,Thread Group 1-141,text,4954,91,91,105,0,41
1758662112667,557,Checkout,200,OK,true,Thread Group 1-109,text,1969,95,95,320,0,159
1758662112767,199,Logout,200,OK,true,Thread Group 1-159,text,1793,134,134,156,0,59
1758662112867,396,Browse,200,OK,true,Thread Group 1-133,text,1885,176,176,238,0,100
1758662112967,430,Search,200,OK,true,Thread Group 1-153,text,4321,103,103,296,0,74
1758662113067,680,Search,200,OK,true,Thread Group 1-34,text,3217,143,143,594,0,124
1758662113167,402,Browse,200,OK,true,Thread Group 1-28,text,3582,191,191,337,0,46
1758662113267,423,Browse,200,OK,true,Thread Group 1-164,text,1715,58,58,295,0,64
1758662113367,495,Search,200,OK,true,Thread Group 1-144,text,3777,105,105,283,0,115
1758662113467,504,Search,200,OK,true,Thread Group 1-175,text,2324,98,98,310,0,55
1758662113567,531,Search,200,OK,true,Thread Group 1-43,text,3562,169,169,386,0,139
1758662113667,191,Checkout,200,OK,true,Thread Group 1-120,text,3041,160,160,131,0,31
1758662113767,170,Logout,200,OK,true,Thread Group 1-40,text,4542,123,123,92,0,20
1758662113867,779,Checkout,200,OK,true,Thread Group 1-45,text,1688,131,131,528,0,177
1758662113967,368,Login,200,OK,true,Thread Group 1-94,text,1072,84,84,257,0,71
1758662114067,919,Checkout,200,OK,true,Thread Group 1-63,text,1786,179,179,712,0,109
1758662114167,385,Browse,200,OK,true,Thread Group 1-188,text,4783,181,181,288,0,106
1758662114267,254,Logout,200,OK,true,Thread Group 1-117,text,2392,189,189,216,0,54
1758662114367,386,Browse,200,OK,true,Thread Group 1-39,text,3865,152,152,259,0,56
1758662114467,328,Browse,200,OK,true,Thread Group 1-20,text,4088,67,67,182,0,73
1758662114567,442,Browse,200,OK,true,Thread Group 1-17,text,2431,175,175,245,0,55
1758662114667,204,Logout,200,OK,true,Thread Group 1-180,text,552,104,104,151,0,54
1758662114767,440,Search,200,OK,true,Thread Group 1-191,text,3593,101,101,293,0,53
1758662114867,1079,Checkout,200,OK,true,Thread Group 1-179,text,3899,105,105,582,0,294
1758662114967,330,Browse,200,OK,true,Thread Group 1-7,text,4447,168,168,202,0,54
1758662115067,419,Browse,200,OK,true,Thread Group 1-80,text,3495,161,161,352,0,67
1758662115167,895,Checkout,200,OK,true,Thread Group 1-179,text,1924,80,80,640,0,199
1758662115267,542,Search,200,OK,true,Thread Group 1-13,text,4101,187,187,422,0,126
1758662115367,898,Checkout,200,OK,true,Thread Group 1-33,text,511,197,197,776,0,104
1758662115467,201,Logout,200,OK,true,Thread Group 1-115,text,2474,70,70,154,0,55
1758662115567,629,Search,200,OK,true,Thread Group 1-75,text,2985,146,146,469,0,168
1758662115667,312,Login,200,OK,true,Thread Group 1-59,text,2777,172,172,224,0,45
1758662115767,823,Search,200,OK,true,Thread Group 1-198,text,2052,100,100,466,0,103
1758662115867,839,Checkout,500,Internal Server Error,false,Thread Group 1-127,text,4453,102,102,513,0,159
1758662115967,712,Checkout,200,OK,true,Thread Group 1-74,text,1601,198,198,610,0,176
1758662116067,469,Search,200,OK,true,Thread Group 1-108,text,1927,134,134,318,0,120
1758662116167,165,Logout,200,OK,true,Thread Group 1-79,text,1753,158,158,117,0,43
1758662116267,441,Search,200,OK,true,Thread Group 1-139,text,4253,109,109,386,0,66
1758662116367,367,Browse,200,OK,true,Thread Group 1-189,text,4826,195,195,214,0,100
1758662116467,346,Search,200,OK,true,Thread Group 1-135,text,1616,200,200,233,0,53
1758662116567,549,Search,200,OK,true,Thread Group 1-11,text,3519,170,170,279,0,139
1758662116667,220,Logout,200,OK,true,Thread Group 1-134,text,2618,118,118,165,0,41
1758662116767,336,Browse,200,OK,true,Thread Group 1-65,text,4236,58,58,270,0,84
1758662116867,593,Checkout,200,OK,true,Thread Group 1-52,text,1135,133,133,320,0,113
